Lot.Area;Overall.Qual;Year.Built;Total.Bsmt.SF;Gr.Liv.Area;Full.Bath;Bedroom.AbvGr;Kitchen.AbvGr;Garage.Cars;Garage.Area;SalePrice
10205;5;1962;925;999;1;3;1;1;300;134500
7400;7;1962;1045;1045;1;3;1;2;528;120000
7000;5;1962;864;864;1;3;1;1;336;105000
7000;5;1962;1025;1025;1;3;1;0;0;124000
9856;5;1900;716;2014;2;5;1;2;624;169000
9906;4;1925;686;1328;1;3;1;1;210;107000
9600;5;1948;1212;1668;1;3;1;1;240;135000
5520;4;1920;1147;1657;1;4;1;1;162;111500
9600;6;1900;780;1416;1;3;1;2;400;156500
9600;7;1925;728;1641;1;3;1;2;546;178000
6451;7;1900;712;1428;1;4;1;2;576;139900
3960;7;1930;502;1004;1;2;1;1;200;105000
5684;6;1930;813;813;1;2;1;1;270;110000
7745;4;1900;938;1951;2;4;2;2;576;111500
7741;6;1924;1032;1032;1;2;1;1;280;108000
5633;5;1925;844;844;1;2;1;1;216;111500
9000;5;1880;636;1750;1;3;1;1;240;124000
7200;4;1950;576;864;1;2;1;1;528;105000
4400;6;1920;648;1118;1;2;1;2;440;116000
7614;3;1905;738;1376;1;2;1;1;216;96900
6000;5;1955;960;960;1;3;1;2;576;135500
6000;5;1924;816;1566;1;5;1;2;450;139000
7830;3;1921;492;492;1;1;1;1;200;61500
9576;6;1945;770;1182;1;3;1;1;378;120000
5820;3;1955;1162;1163;1;3;1;1;220;126175
5747;3;1920;798;840;1;2;1;1;250;64000
9142;6;1910;1020;1928;2;4;2;1;440;137000
9600;4;1900;1095;1774;2;4;2;3;779;87000
10800;7;1914;880;1768;1;2;1;2;320;163000
6300;7;1910;1226;2104;2;5;1;2;432;155000
5000;5;1900;540;1440;1;3;1;1;352;79000
8850;7;1916;815;1690;1;3;1;1;225;144000
3600;6;1910;684;1368;1;3;1;1;216;114504
7200;7;1920;596;1762;1;4;1;2;576;157000
11340;6;1923;1200;1200;1;4;1;1;312;125000
22950;10;1892;1107;3608;2;4;1;3;840;475000
5976;5;1920;624;1248;2;2;2;0;0;93500
9750;5;1958;960;960;1;3;1;2;624;125000
4761;3;1918;1020;1020;1;2;1;0;0;64500
7446;4;1941;788;788;1;2;1;0;0;100000
6435;6;1939;972;1577;1;3;1;1;312;140200
11737;6;1924;848;1827;1;2;1;1;240;202500
5000;6;1947;1004;1664;2;3;1;2;420;159000
7800;5;1939;793;1118;1;3;1;2;410;119900
6240;6;1934;816;1176;1;3;1;2;528;114500
6240;5;1936;896;1344;1;3;1;1;240;115000
6120;3;1930;728;1162;1;3;1;1;258;75000
6120;5;1925;768;1015;1;3;1;1;450;88000
6240;4;1947;0;912;1;2;1;0;0;80500
6240;5;1928;1042;1576;1;3;1;1;225;149000
6120;5;1930;741;1324;1;3;1;1;180;110000
6000;6;1925;1103;1103;1;2;1;2;440;110500
6000;5;1921;616;616;1;2;1;1;205;89000
6380;5;1922;993;1048;1;2;1;1;280;113000
11672;5;1925;816;816;1;2;1;1;210;109000
33120;6;1962;1595;2486;2;5;1;2;576;220000
9873;4;1970;960;960;1;3;1;2;576;129000
5310;6;1910;485;1635;1;2;1;1;255;117000
4118;4;1941;693;693;1;2;1;0;0;52500
10320;4;1924;596;1430;2;3;1;2;370;107000
7518;5;1910;396;1330;1;3;1;1;390;116500
9000;5;1919;610;819;1;2;1;0;0;72000
8600;6;1937;780;1376;2;3;1;1;198;119500
7200;5;1938;803;1360;1;2;1;1;297;125500
9786;3;1922;1007;1077;1;3;1;1;210;91000
6780;6;1935;520;754;1;2;1;0;0;84500
7200;6;1930;984;984;1;3;1;1;308;90000
12375;5;1951;806;1422;1;3;1;1;288;137500
11136;6;1964;1921;1921;2;4;2;2;576;150000
21370;5;1950;0;1640;1;3;1;2;394;131000
6930;5;1958;1062;1352;1;3;1;1;288;130000
8250;5;1935;0;1032;1;2;1;1;260;125000
5220;5;1936;830;879;1;2;1;1;180;80000
5500;7;2004;1073;1073;2;2;1;1;246;157000
11235;4;1963;1051;1382;1;3;1;2;459;148000
10791;4;1967;0;1296;2;2;2;2;516;90000
8414;6;1963;1059;1068;1;3;1;1;264;154500
11327;5;1967;1064;1064;1;3;1;2;528;153600
11777;5;1966;1164;1320;1;3;1;2;564;164500
10366;6;1964;912;934;1;2;1;1;336;132000
9000;5;1966;1059;1059;1;3;1;1;286;142500
11553;5;1968;1051;1159;1;3;1;1;336;158000
7844;6;1978;672;1400;1;3;1;2;440;149500
9535;5;1967;1176;1458;1;3;1;2;512;165000
10335;5;1968;1461;1721;2;3;1;2;440;180000
7176;6;1978;960;1040;1;3;1;2;616;160500
9662;5;1977;1967;1967;2;6;2;2;580;156500
8235;5;1977;1949;1949;2;6;2;2;586;157000
13650;5;1958;1052;1920;2;4;1;2;451;172500
13125;5;1957;1134;1803;2;3;1;2;484;155000
17920;5;1955;1763;1779;1;3;1;2;454;170000
17529;5;1924;872;872;1;2;1;1;322;105000
10246;4;1965;648;960;0;0;1;1;364;145000
14175;5;1956;1188;1437;1;3;1;2;576;168000
20355;7;1967;1865;1830;1;2;1;2;521;278000
13050;5;1963;1000;1000;1;1;1;2;575;164000
15593;7;1953;1304;2287;2;3;1;2;667;225000
10820;5;1971;782;810;1;2;1;2;576;130000
13350;5;1974;864;894;1;3;1;2;440;142500
1700;7;1980;430;1700;2;2;1;1;450;148400
5271;7;1986;1453;1453;1;2;1;2;445;190000
9375;4;1954;967;1350;1;3;1;2;504;146000
6488;5;1942;799;1150;1;3;1;1;215;128000
7800;5;1948;896;2008;3;3;1;1;230;225000
19690;6;1966;697;2201;2;4;1;2;432;274970
19950;6;1928;672;2009;2;4;1;3;795;235000
19800;6;1935;1836;3672;3;5;1;2;836;415000
11679;5;1962;1776;1560;2;3;1;2;528;182000
12048;5;1952;0;1488;1;3;1;2;569;135000
10519;5;1955;1057;1057;1;3;1;1;288;137000
9525;6;1954;994;1855;2;4;1;1;325;136900
9525;6;1953;1000;1609;1;5;1;1;305;149900
6420;5;1952;980;1148;1;2;1;1;308;123500
8335;5;1954;0;1124;1;3;1;0;0;93000
7585;5;1948;810;1456;1;4;1;1;280;91500
11200;6;1985;1298;1298;2;3;1;2;403;180000
12128;6;1989;868;2559;2;4;1;2;506;209000
9554;8;1993;777;1911;2;3;1;2;471;215000
9069;6;1993;1344;1440;2;2;2;4;920;224500
11003;7;2005;1308;1876;2;3;1;3;848;229800
7488;7;2005;1208;1208;2;2;1;2;632;183600
7406;7;2006;1199;1220;2;2;1;2;632;194000
6762;7;2006;1286;1294;2;2;1;2;662;193879
11210;7;2005;1614;1614;2;3;1;3;865;221500
8990;7;2006;1498;1498;2;2;1;2;675;204900
8760;7;2006;1391;1962;2;3;1;3;868;239799
13377;6;2006;1836;1846;2;3;1;2;495;233555
11645;7;2005;1734;1734;2;3;1;2;660;260000
11645;8;2005;1570;1590;2;2;1;3;754;294900
10984;7;2005;945;1809;2;3;1;2;638;209700
9316;7;2005;1614;1614;2;3;1;2;576;225000
9316;7;2005;784;1596;2;3;1;2;610;181000
10041;8;1992;908;1915;2;3;1;2;506;220000
36500;5;1964;1624;1582;2;4;1;2;390;190000
21453;6;1969;938;988;1;1;1;2;540;180000
70761;7;1975;1533;1533;2;2;1;2;576;280000
12000;6;1968;1388;1388;2;3;1;2;522;158900
8846;5;1996;870;914;1;2;1;2;576;148000
13015;5;1996;1100;1100;1;3;1;2;462;145000
12438;6;1995;781;1499;2;3;1;2;473;187000
8685;7;1998;1425;1425;2;3;1;2;591;193000
13568;5;1995;990;990;1;3;1;2;576;156000
9100;7;2000;1525;1525;2;3;1;2;541;235000
9236;6;1997;1479;1494;2;3;1;2;576;217000
10264;7;1999;1588;1588;2;3;1;2;472;214000
9272;7;1999;842;1749;2;3;1;2;515;196000
13426;7;1999;951;1779;2;3;1;2;586;217000
13450;7;2002;916;1861;2;3;1;2;492;200000
14006;7;2002;936;1776;2;3;1;2;474;192500
13704;7;2001;1541;1541;2;3;1;3;843;205000
10780;5;1976;911;954;1;3;1;2;576;132500
8340;6;1977;675;1388;1;3;1;1;317;157500
10385;6;1978;995;1282;2;3;1;3;672;174000
9920;5;1969;971;971;1;3;1;1;300;128500
9560;5;1972;864;864;1;3;1;1;288;128500
9800;5;1972;894;894;1;3;1;2;552;149900
7200;5;1972;864;864;1;3;1;1;297;119900
3612;6;1993;630;1320;2;3;1;2;484;137000
11367;8;2002;1065;1989;2;3;1;2;586;255000
9930;7;2002;826;1762;2;3;1;2;591;222000
9468;6;1999;840;1755;2;3;1;2;530;214000
11088;8;2002;1348;1358;1;1;1;2;418;220000
14781;8;2001;1753;1787;2;3;1;3;748;275000
8726;7;2002;872;1909;2;4;1;2;529;197000
8125;7;2002;1654;1654;2;3;1;3;900;230000
10566;8;1999;1090;2214;2;3;1;3;646;268500
21533;7;1996;1065;2049;2;4;1;2;467;210900
11250;7;1998;1054;1939;2;3;1;3;555;227000
11250;7;1995;930;1995;2;4;1;2;610;237000
9750;7;1998;1108;2097;2;3;1;2;583;274300
9100;7;2004;1860;1836;2;3;1;2;484;216837
4435;6;2003;848;848;1;1;1;2;420;133000
4435;6;2004;848;848;1;1;1;2;420;155900
15611;8;2006;1079;1919;2;3;1;2;685;233230
8810;7;2003;1390;1390;2;3;1;2;545;207000
12393;7;2004;847;1948;2;4;1;2;434;195000
9135;6;2003;1682;1700;2;3;1;2;544;200000
8581;7;2006;851;1737;2;3;1;2;578;203160
8400;7;2005;784;1611;2;3;1;2;572;195800
10084;7;2005;1552;1552;2;3;1;3;782;212900
11645;7;2004;860;1720;2;3;1;2;565;196500
8772;7;2005;1336;1336;2;3;1;2;502;198000
8846;6;2005;750;1500;2;3;1;2;564;173900
8461;6;2005;728;1456;2;3;1;2;390;163990
8767;7;2005;1310;1310;2;3;1;2;400;164990
8777;4;1910;676;1436;2;3;1;2;528;98000
17755;5;1959;1466;1466;1;3;1;2;528;149900
8877;4;1951;836;1220;1;2;1;2;396;102000
7840;6;1975;976;1012;2;4;0;0;0;127500
9400;6;1975;945;980;2;4;0;0;0;127500
16133;5;1969;1176;1176;1;2;1;1;360;119900
7162;7;2003;796;1724;2;3;1;2;616;196500
8050;6;2002;914;914;1;2;1;0;0;117250
11060;7;2003;1150;2314;2;3;1;2;502;229000
3675;5;2005;547;1072;1;2;1;2;525;145000
3675;6;2005;547;1072;2;2;1;2;525;140000
3675;6;2005;547;1072;1;2;1;2;525;142500
2522;7;2004;970;1709;2;3;1;2;380;134000
2522;7;2004;970;1709;2;3;1;2;380;130000
2522;6;2004;970;1709;2;3;1;2;380;130000
2522;7;2004;970;1709;2;3;1;2;380;137500
3363;7;2004;976;1708;2;3;1;2;380;130000
6956;4;1948;624;936;1;3;1;1;265;97900
7822;6;1915;832;1338;2;3;1;2;528;92000
8707;4;1924;1093;1669;1;4;1;1;288;107000
8410;5;1910;658;1184;1;5;1;0;0;81000
9738;5;1924;784;1221;1;4;1;1;392;104900
8172;5;1955;864;864;1;2;1;2;572;115000
16012;4;1954;954;1482;2;3;1;2;609;125000
8248;5;1918;686;1250;1;3;1;1;280;116000
8248;4;1922;864;1414;1;3;1;0;0;83000
6204;4;1912;795;2230;1;5;1;1;440;118500
8088;2;1922;498;498;1;1;1;1;216;35000
11388;4;1910;616;1273;1;3;1;1;275;121000
7082;5;1916;686;1928;2;5;2;0;0;160000
8400;6;1940;940;1595;1;2;1;1;240;140000
10890;5;1938;1058;1551;2;3;1;1;240;137000
6430;6;1945;780;1340;1;3;1;1;440;128000
7000;7;1926;624;1479;1;3;1;1;312;160000
13132;5;1914;747;1784;1;4;1;1;180;138887
4899;6;1920;755;1510;1;3;1;1;216;149000
6000;5;1926;1008;1522;2;4;1;0;0;102000
9399;7;1919;818;1636;1;4;1;1;288;167000
7588;7;1920;793;1802;1;4;1;1;216;200100
10164;5;1939;992;1465;2;3;1;1;240;131000
6191;5;1941;824;1288;1;4;1;1;240;112000
9550;7;1915;756;1717;1;3;1;3;642;140000
21780;6;1920;817;1550;1;3;1;1;318;195000
11435;8;1929;792;1517;1;3;1;2;400;230000
12400;5;1940;901;1717;1;2;1;1;410;194000
11600;4;1922;700;1180;1;2;1;1;252;137500
11500;7;1936;1017;2057;1;3;1;1;180;250000
8170;7;1929;1022;1671;2;4;1;2;451;218000
16560;6;1932;952;2345;2;4;1;2;360;239000
12320;7;1932;637;1609;1;3;1;3;579;199500
14210;6;1930;697;1801;1;3;1;2;365;210000
14115;6;1956;1073;1811;1;2;1;2;470;230000
12984;5;1977;1430;1647;2;3;1;2;621;217500
15600;5;1950;1168;2315;2;4;1;1;342;257000
15750;5;1953;1165;1336;1;2;1;1;375;157000
16381;6;1969;1844;1844;2;3;1;2;540;223000
7288;5;1942;976;976;1;2;1;1;215;102000
7000;6;1926;861;1285;1;3;1;2;506;145400
8534;4;1925;432;672;1;2;1;0;0;72000
7030;4;1925;641;641;1;2;1;1;272;85000
8765;4;1936;951;951;1;2;1;1;327;106500
9060;6;1957;967;1638;2;4;1;1;384;139000
11040;4;1920;637;1336;1;3;1;1;570;108000
12366;3;1945;0;729;1;2;1;0;0;51689
9000;2;1949;480;480;0;1;1;1;308;35311
9000;5;1951;660;1396;2;4;2;0;0;115000
8520;3;1916;216;936;1;2;1;0;0;78000
5748;8;2005;1573;1778;2;2;1;2;495;375000
3842;8;2004;1594;1646;2;2;1;2;525;300000
23580;6;1979;1625;1625;2;3;1;2;576;242500
8385;6;1978;1664;1664;2;4;2;2;616;145000
9116;8;2001;1491;1491;2;3;1;2;490;209000
10530;6;1977;975;1004;1;2;1;2;504;135000
11080;6;1975;1128;1210;2;3;1;2;528;148000
11070;7;1988;1907;1959;3;5;2;3;766;171000
26178;7;1989;1210;2519;2;4;1;2;628;335000
8239;7;1986;0;1295;2;2;1;1;312;230000
50102;6;1958;1632;1650;1;2;1;2;518;250764
16669;8;1981;1686;1707;2;2;1;2;511;228000
13811;6;1987;1112;1137;2;2;1;2;551;176000
8049;7;1990;1309;1339;2;2;1;2;484;180000
11170;7;1990;1216;2514;2;4;1;2;693;250000
8098;6;2000;1381;1403;2;2;1;2;470;202000
14331;8;2002;1800;1800;2;3;1;3;765;312500
13618;8;2005;1728;1960;2;3;1;3;714;320000
11443;8;2005;1868;2028;2;2;1;3;880;369900
11577;9;2005;1838;1838;2;3;1;3;682;359900
31250;1;1951;0;1600;1;3;1;1;270;81500
7020;7;1997;1288;1368;2;2;2;4;784;215000
4500;6;1998;1216;1216;2;2;1;2;402;164000
4500;6;1998;1237;1337;2;2;1;2;405;153500
17217;5;2006;1140;1140;1;3;1;0;0;84500
2665;5;1977;264;1304;1;3;1;1;336;104500
2665;5;1977;757;1475;2;4;1;1;336;127000
3964;6;1973;942;2521;2;5;1;2;576;151400
10172;5;1968;864;874;1;3;1;1;288;126500
11836;5;1970;1652;1652;2;4;2;3;928;146500
1470;4;1970;630;630;1;1;1;0;0;73000
1484;4;1972;546;1092;1;3;1;1;253;79400
13384;5;1969;1104;1360;1;3;1;1;336;140000
1533;5;1970;630;630;1;1;1;0;0;92000
1533;4;1970;546;1092;1;3;1;1;286;87550
1526;4;1970;546;1092;1;3;1;0;0;79500
1936;4;1970;546;1092;1;3;1;0;0;90500
1894;4;1970;546;1092;1;3;1;1;286;71000
12640;6;1976;1728;1728;2;4;2;2;574;150900
9297;5;1976;1728;1728;2;4;2;2;560;188000
17400;5;1977;1126;1126;2;3;1;2;484;160000
20000;5;1960;1224;1224;1;4;1;2;576;131000
7937;6;1984;1003;1003;1;3;1;2;588;142500
8885;5;1983;864;902;1;2;1;2;484;131000
10441;5;1992;912;970;1;3;1;0;0;132000
10010;5;1974;1389;1389;1;2;1;2;418;170000
9627;7;1993;996;2000;2;3;1;3;650;188000
